trial_index,trial_image1_file,trial_image2_file,image_file,learning_outer_loop.thisRepN,learning_outer_loop.thisTrialN,learning_outer_loop.thisN,learning_outer_loop.thisIndex,learning_inner_loop.thisRepN,learning_inner_loop.thisTrialN,learning_inner_loop.thisN,learning_inner_loop.thisIndex,learning_estimation_outer_loop.thisRepN,learning_estimation_outer_loop.thisTrialN,learning_estimation_outer_loop.thisN,learning_estimation_outer_loop.thisIndex,learning_estimation_inner_loop.thisRepN,learning_estimation_inner_loop.thisTrialN,learning_estimation_inner_loop.thisN,learning_estimation_inner_loop.thisIndex,reversal_outer_loop.thisRepN,reversal_outer_loop.thisTrialN,reversal_outer_loop.thisN,reversal_outer_loop.thisIndex,reversal_inner_loop.thisRepN,reversal_inner_loop.thisTrialN,reversal_inner_loop.thisN,reversal_inner_loop.thisIndex,reversal_estimation_outer_loop.thisRepN,reversal_estimation_outer_loop.thisTrialN,reversal_estimation_outer_loop.thisN,reversal_estimation_outer_loop.thisIndex,reversal_estimation_inner_loop.thisRepN,reversal_estimation_inner_loop.thisTrialN,reversal_estimation_inner_loop.thisN,reversal_estimation_inner_loop.thisIndex,thisRow.t,notes,instructions1.started,instructions1.stopped,instructions2.started,instructions2.stopped,instructions3.started,instructions3.stopped,intstructions4.started,intstructions4.stopped,instructions5.started,instructions5.stopped,mindware_trigger_learning.started,mindware_trigger_learning.stopped,trial.started,skipped,trial.stopped,feedback_preparation.started,feedback_preparation.stopped,feedback.started,feedback.stopped,total_trial_counter,trial_num,left_right_flip,left_image_file,right_image_file,clicked_stimulus_side,side,clicked_stimulus,version,high_prob_image_file,low_prob_image_file,choice_a,choice_b,pair_type,correct,trial_feedback_random,reward,trial_type,overall_time_after_trial,score,estimation.started,estimation_rating.started,estimation.stopped,estimation_exp1.png,estimation_rating.response,estimation_rating.rt,estimation_rating.history,estimation_exp2.png,estimation_exp3.png,estimation_exp4.png,mindware_trigger_reversal.started,mindware_trigger_reversal.stopped,total_learning_time,thank_you.started,total_correct,learning_correct,reversal_correct,total_reversal_time,extra_block,participant,date,expName,psychopyVersion,frameRate,ver,expStart,
,,,exp1.png,,,,,,,,,,,,,,,,,0,0,0,0,,,,,0,0,0,0,0,0,0,0,644.2962431001943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,644.2218661000952,644.2962431001943,647.7905699000694,92.0,92.0,2.463371899910271,"[(92.0, 2.463371899910271)]",,,,,,,,,,,,,sub_794,2024-06-18_17h39.40.549,Reversal,2023.2.1,60.06695061549031,2,2024-06-18 17h39.56.166100 +0300,
,,,exp2.png,,,,,,,,,,,,,,,,,0,0,0,0,,,,,0,0,0,0,0,1,1,1,647.852463300107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,647.7912755999714,647.852463300107,650.0904898999725,,89.0,1.1211830999236554,"[(89.0, 1.1211830999236554)]",89.0,,,,,,,,,,,,sub_794,2024-06-18_17h39.40.549,Reversal,2023.2.1,60.06695061549031,2,2024-06-18 17h39.56.166100 +0300,
,,,exp3.png,,,,,,,,,,,,,,,,,0,0,0,0,,,,,0,0,0,0,0,2,2,2,650.1556425001472,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,650.0910772001371,650.1556425001472,652.4901786001865,,11.0,1.3363773999735713,"[(11.0, 1.3363773999735713)]",,11.0,,,,,,,,,,,sub_794,2024-06-18_17h39.40.549,Reversal,2023.2.1,60.06695061549031,2,2024-06-18 17h39.56.166100 +0300,
,,,exp4.png,,,,,,,,,,,,,,,,,0,0,0,0,,,,,0,0,0,0,0,3,3,3,652.5542533001862,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,652.4907201000024,652.5542533001862,654.5061227001715,,79.0,1.1214232998900115,"[(79.0, 1.1214232998900115)]",,,79.0,,,,,,,,,,sub_794,2024-06-18_17h39.40.549,Reversal,2023.2.1,60.06695061549031,2,2024-06-18 17h39.56.166100 +0300,
0,exp1.png,exp2.png,,,,,,,,,,,,,,,,,,1,0,1,0,0,0,0,0,,,,,,,,,654.7509418001864,,,,,,,,,,,,,,654.5144961001351,True,654.5810526001733,654.5810679001734,654.5965022000019,654.5965166001115,654.6159581001848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,654.5137893999927,654.5144739001989,,,,,,,,sub_794,2024-06-18_17h39.40.549,Reversal,2023.2.1,60.06695061549031,2,2024-06-18 17h39.56.166100 +0300,
1,exp3.png,exp4.png,,,,,,,,,,,,,,,,,,1,0,1,0,0,1,1,1,,,,,,,,,654.7509418001864,,,,,,,,,,,,,,654.6168027000967,False,656.6549448000733,656.6553297999781,657.26948300004,657.2695627000649,659.0676398000214,20,101,True,exp4.png,exp3.png,trial_right_image,-1,exp3.png,2,exp4.png,exp3.png,1,3,reversed,incorrect,0.16186417576229628,1,invalid_win,571.0761322998442,55,,,,,,,,,,,654.6163542000577,654.6167804000434,,,,,,,,sub_794,2024-06-18_17h39.40.549,Reversal,2023.2.1,60.06695061549031,2,2024-06-18 17h39.56.166100 +0300,
2,exp1.png,exp2.png,,,,,,,,,,,,,,,,,,1,0,1,0,0,2,2,2,,,,,,,,,659.2148967001121,,,,,,,,,,,,,,659.0687500999775,False,662.0043079999741,662.0046696001664,662.6187373001594,662.6187506001443,664.4167206999846,21,102,True,exp2.png,exp1.png,trial_right_image,-1,exp1.png,2,exp1.png,exp2.png,1,1,non-reversed,correct,0.030145607898350524,0,invalid_lose,576.4254740998149,55,,,,,,,,,,,659.0681410001125,659.0687222001143,,,,,,,,sub_794,2024-06-18_17h39.40.549,Reversal,2023.2.1,60.06695061549031,2,2024-06-18 17h39.56.166100 +0300,
3,exp3.png,exp4.png,,,,,,,,,,,,,,,,,,1,0,1,0,0,3,3,3,,,,,,,,,664.5444780001417,,,,,,,,,,,,,,664.4178609000519,False,666.1032476001419,666.1035714000463,666.7183322000783,666.71835690015,668.5166728000622,22,103,True,exp4.png,exp3.png,trial_right_image,-1,exp3.png,2,exp4.png,exp3.png,1,3,reversed,incorrect,0.8507906430820413,0,valid_lose,580.5243754999246,55,,,,,,,,,,,664.4172228001989,664.4178326001856,,,,,,,,sub_794,2024-06-18_17h39.40.549,Reversal,2023.2.1,60.06695061549031,2,2024-06-18 17h39.56.166100 +0300,
4,exp1.png,exp2.png,,,,,,,,,,,,,,,,,,1,0,1,0,0,4,4,4,,,,,,,,,668.6431052000262,,,,,,,,,,,,,,668.5183179001324,False,670.1028781000059,670.1032460001297,670.7177469001617,670.7177654001862,672.5160308000632,23,104,False,exp1.png,exp2.png,trial_left_image,1,exp1.png,2,exp1.png,exp2.png,1,1,non-reversed,correct,0.7412584225347948,1,valid_win,584.5240508997813,56,,,,,,,,,,,668.5173671999946,668.518280000193,,,,,,,,sub_794,2024-06-18_17h39.40.549,Reversal,2023.2.1,60.06695061549031,2,2024-06-18 17h39.56.166100 +0300,
5,exp3.png,exp4.png,,,,,,,,,,,,,,,,,,1,0,1,0,0,5,5,5,,,,,,,,,672.6550567999948,,,,,,,,,,,,,,672.5179294000845,False,674.9692290001549,674.9695760000031,675.5837254000362,675.583741000155,677.3817716999911,24,105,True,exp4.png,exp3.png,trial_right_image,-1,exp3.png,2,exp4.png,exp3.png,1,3,reversed,incorrect,0.7465685556450113,0,valid_lose,589.3903805997688,56,,,,,,,,,,,672.5168725000694,672.5178832001984,,,,,,,,sub_794,2024-06-18_17h39.40.549,Reversal,2023.2.1,60.06695061549031,2,2024-06-18 17h39.56.166100 +0300,
6,exp1.png,exp2.png,,,,,,,,,,,,,,,,,,1,0,1,0,0,6,6,6,,,,,,,,,677.5226400999818,,,,,,,,,,,,,,677.3830063000787,False,678.8032852001488,678.803814599989,679.4164042000193,679.416419000132,681.2147804000415,25,106,False,exp1.png,exp2.png,trial_left_image,1,exp1.png,2,exp1.png,exp2.png,1,1,non-reversed,correct,0.7639127156712716,1,valid_win,593.2246100998018,57,,,,,,,,,,,677.3823132000398,677.3829719000496,,,,,,,,sub_794,2024-06-18_17h39.40.549,Reversal,2023.2.1,60.06695061549031,2,2024-06-18 17h39.56.166100 +0300,
7,exp3.png,exp4.png,,,,,,,,,,,,,,,,,,1,0,1,0,0,7,7,7,,,,,,,,,681.3564139001537,,,,,,,,,,,,,,681.2164090001024,False,682.9524451000616,682.952907799976,683.5661349999718,683.5661512999795,685.3643195000477,26,107,True,exp4.png,exp3.png,trial_left_image,1,exp4.png,2,exp4.png,exp3.png,0,4,reversed,correct,0.437567159036207,1,valid_win,597.3737081999425,58,,,,,,,,,,,681.2155269000214,681.2163679001387,,,,,,,,sub_794,2024-06-18_17h39.40.549,Reversal,2023.2.1,60.06695061549031,2,2024-06-18 17h39.56.166100 +0300,
8,exp1.png,exp2.png,,,,,,,,,,,,,,,,,,1,0,1,0,0,8,8,8,,,,,,,,,685.4951093001291,,,,,,,,,,,,,,685.3659248000477,False,687.084175700089,687.0845644001383,687.6989188999869,687.6989368000068,689.4973483001813,27,108,False,exp1.png,exp2.png,trial_left_image,1,exp1.png,2,exp1.png,exp2.png,1,1,non-reversed,correct,0.19470944839563997,0,invalid_lose,601.5053690997884,58,,,,,,,,,,,685.3651112001389,685.3658843999729,,,,,,,,sub_794,2024-06-18_17h39.40.549,Reversal,2023.2.1,60.06695061549031,2,2024-06-18 17h39.56.166100 +0300,
9,exp3.png,exp4.png,,,,,,,,,,,,,,,,,,1,0,1,0,0,9,9,9,,,,,,,,,689.6412055999972,,,,,,,,,,,,,,689.4993471000344,False,690.9832034001593,690.9834451000206,691.5984726999886,691.5984855999704,693.3966200000141,28,109,True,exp4.png,exp3.png,trial_right_image,-1,exp3.png,2,exp4.png,exp3.png,1,3,reversed,incorrect,0.8938574292109729,0,valid_lose,605.4042558998335,58,,,,,,,,,,,689.4982716001105,689.4992968000006,,,,,,,,sub_794,2024-06-18_17h39.40.549,Reversal,2023.2.1,60.06695061549031,2,2024-06-18 17h39.56.166100 +0300,
10,exp1.png,exp2.png,,,,,,,,,,,,,,,,,,1,0,1,0,0,10,10,10,,,,,,,,,693.5254306001589,,,,,,,,,,,,,,693.3981274000835,False,695.2492531000171,695.2494958001189,695.8648217001464,695.8648709000554,697.6625038001221,29,110,True,exp2.png,exp1.png,trial_right_image,-1,exp1.png,2,exp1.png,exp2.png,1,1,non-reversed,correct,0.7372725937985024,1,valid_win,609.6703061999287,59,,,,,,,,,,,693.3972840001807,693.398089400027,,,,,,,,sub_794,2024-06-18_17h39.40.549,Reversal,2023.2.1,60.06695061549031,2,2024-06-18 17h39.56.166100 +0300,
11,exp3.png,exp4.png,,,,,,,,,,,,,,,,,,1,0,1,0,0,11,11,11,,,,,,,,,697.8004676001146,,,,,,,,,,,,,,697.6636513001285,False,702.5655944000464,702.5659396001138,703.1804806999862,703.1805145000108,704.9784177001566,30,111,True,exp4.png,exp3.png,trial_right_image,-1,exp3.png,2,exp4.png,exp3.png,1,3,reversed,incorrect,0.28159594391446274,0,valid_lose,616.9867444999982,59,,,,,,,,,,,697.6630013000686,697.6636224000249,,,,,,,,sub_794,2024-06-18_17h39.40.549,Reversal,2023.2.1,60.06695061549031,2,2024-06-18 17h39.56.166100 +0300,
12,exp1.png,exp2.png,,,,,,,,,,,,,,,,,,1,0,1,0,0,12,12,12,,,,,,,,,705.125744300196,,,,,,,,,,,,,,704.9803496000823,False,706.9651121001225,706.9655003000516,707.5795649001375,707.5795787000097,709.3784553001169,31,112,False,exp1.png,exp2.png,trial_left_image,1,exp1.png,2,exp1.png,exp2.png,1,1,non-reversed,correct,0.9981140140526037,1,valid_win,621.3863021999132,60,,,,,,,,,,,704.979358300101,704.9803036001977,,,,,,,,sub_794,2024-06-18_17h39.40.549,Reversal,2023.2.1,60.06695061549031,2,2024-06-18 17h39.56.166100 +0300,
13,exp3.png,exp4.png,,,,,,,,,,,,,,,,,,1,0,1,0,0,13,13,13,,,,,,,,,709.538029700052,,,,,,,,,,,,,,709.3801297000609,False,716.2638468001969,716.2641786001623,716.8786607000511,716.8786800000817,718.6767731001601,32,113,True,exp4.png,exp3.png,trial_right_image,-1,exp3.png,2,exp4.png,exp3.png,1,3,reversed,incorrect,0.10703849441931002,1,invalid_win,630.6849856998306,61,,,,,,,,,,,709.3792308000848,709.3800865001976,,,,,,,,sub_794,2024-06-18_17h39.40.549,Reversal,2023.2.1,60.06695061549031,2,2024-06-18 17h39.56.166100 +0300,
14,exp1.png,exp2.png,,,,,,,,,,,,,,,,,,1,0,1,0,0,14,14,14,,,,,,,,,718.8243131001946,,,,,,,,,,,,,,718.6790036000311,False,720.6797617999837,720.6799657000229,721.2949330001138,721.2949980001431,723.0925706000999,33,114,False,exp1.png,exp2.png,trial_right_image,-1,exp2.png,2,exp1.png,exp2.png,0,2,non-reversed,incorrect,0.24788456345410714,1,invalid_win,635.100778899854,62,,,,,,,,,,,718.677799400175,718.678944400046,,,,,,,,sub_794,2024-06-18_17h39.40.549,Reversal,2023.2.1,60.06695061549031,2,2024-06-18 17h39.56.166100 +0300,
15,exp3.png,exp4.png,,,,,,,,,,,,,,,,,,1,0,1,0,0,15,15,15,,,,,,,,,723.2400052000303,,,,,,,,,,,,,,723.0937376001384,False,725.3960088000167,725.3963650001679,726.0108372000977,726.01086020004,727.8086092001759,34,115,False,exp3.png,exp4.png,trial_right_image,-1,exp4.png,2,exp4.png,exp3.png,0,4,reversed,correct,0.06372023056497778,0,invalid_lose,639.817168999929,62,,,,,,,,,,,723.093088600086,723.0937082001474,,,,,,,,sub_794,2024-06-18_17h39.40.549,Reversal,2023.2.1,60.06695061549031,2,2024-06-18 17h39.56.166100 +0300,
16,exp1.png,exp2.png,,,,,,,,,,,,,,,,,,1,0,1,0,0,16,16,16,,,,,,,,,727.9494752001483,,,,,,,,,,,,,,727.8098826999776,False,729.3118807000574,729.3121494001243,729.9270244000945,729.9270421001129,731.7249530002009,35,116,False,exp1.png,exp2.png,trial_right_image,-1,exp2.png,2,exp1.png,exp2.png,0,2,non-reversed,incorrect,0.16680621602086387,1,invalid_win,643.7329582998063,63,,,,,,,,,,,727.8092000000179,727.8098486000672,,,,,,,,sub_794,2024-06-18_17h39.40.549,Reversal,2023.2.1,60.06695061549031,2,2024-06-18 17h39.56.166100 +0300,
17,exp3.png,exp4.png,,,,,,,,,,,,,,,,,,1,0,1,0,0,17,17,17,,,,,,,,,731.8700141001027,,,,,,,,,,,,,,731.7261640999932,False,733.4613314999733,733.4616751000285,734.0769253000617,734.0769653001335,735.874169900082,36,117,False,exp3.png,exp4.png,trial_right_image,-1,exp4.png,2,exp4.png,exp3.png,0,4,reversed,correct,0.32085968551685184,1,valid_win,647.8824791999068,64,,,,,,,,,,,731.7254831001628,731.7261349000037,,,,,,,,sub_794,2024-06-18_17h39.40.549,Reversal,2023.2.1,60.06695061549031,2,2024-06-18 17h39.56.166100 +0300,
18,exp1.png,exp2.png,,,,,,,,,,,,,,,,,,1,0,1,0,0,18,18,18,,,,,,,,,735.9977669001091,,,,,,,,,,,,,,735.8750184001401,False,738.327257100027,738.3274960000999,738.9424899001606,738.9425044001546,740.7402209001593,37,118,True,exp2.png,exp1.png,trial_left_image,1,exp2.png,2,exp1.png,exp2.png,0,2,non-reversed,incorrect,0.9177599698117075,0,valid_lose,652.7483092998154,64,,,,,,,,,,,735.874555400107,735.8749989999924,,,,,,,,sub_794,2024-06-18_17h39.40.549,Reversal,2023.2.1,60.06695061549031,2,2024-06-18 17h39.56.166100 +0300,
19,exp3.png,exp4.png,,,,,,,,,,,,,,,,,,1,0,1,0,0,19,19,19,,,,,,,,,740.8784974000882,,,,,,,,,,,,,,740.7412327001803,False,742.1604768000543,742.1608345001005,742.7751635999884,742.7751780999824,744.5732032000087,38,119,False,exp3.png,exp4.png,trial_right_image,-1,exp4.png,2,exp4.png,exp3.png,0,4,reversed,correct,0.24825036247755927,0,invalid_lose,656.5816399999894,64,,,,,,,,,,,740.7406483001541,740.7412080001086,,,,,,,,sub_794,2024-06-18_17h39.40.549,Reversal,2023.2.1,60.06695061549031,2,2024-06-18 17h39.56.166100 +0300,
20,exp1.png,exp2.png,,,,,,,,,,,,,,,,,,1,0,1,0,0,20,20,20,,,,,,,,,744.7086022000294,,,,,,,,,,,,,,744.574530400103,False,746.5762496001553,746.5764522000682,747.1914520000573,747.191472100094,748.9895600001328,39,120,False,exp1.png,exp2.png,trial_left_image,1,exp1.png,2,exp1.png,exp2.png,1,1,non-reversed,correct,0.4270483589523918,1,valid_win,660.9972638997715,65,,,,,,,,,,,744.5738109999802,744.5744954000693,,,,,,,,sub_794,2024-06-18_17h39.40.549,Reversal,2023.2.1,60.06695061549031,2,2024-06-18 17h39.56.166100 +0300,
,,,exp1.png,,,,,,,,,,,,,,,,,1,0,1,0,,,,,0,0,0,0,0,0,0,0,749.0852461000904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,749.0121389999986,749.0852461000904,752.5112352999859,95.0,95.0,2.5286667000036687,"[(95.0, 2.5286667000036687)]",,,,,,,,,,,,,sub_794,2024-06-18_17h39.40.549,Reversal,2023.2.1,60.06695061549031,2,2024-06-18 17h39.56.166100 +0300,
,,,exp2.png,,,,,,,,,,,,,,,,,1,0,1,0,,,,,0,0,0,0,0,1,1,1,752.5729343001731,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,752.511959800031,752.5729343001731,754.543171599973,,92.0,1.0722342000808567,"[(92.0, 1.0722342000808567)]",92.0,,,,,,,,,,,,sub_794,2024-06-18_17h39.40.549,Reversal,2023.2.1,60.06695061549031,2,2024-06-18 17h39.56.166100 +0300,
,,,exp3.png,,,,,,,,,,,,,,,,,1,0,1,0,,,,,0,0,0,0,0,2,2,2,754.6045199001674,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,754.5437481000554,754.6045199001674,758.2097080000676,,27.0,2.6563840000890195,"[(27.0, 2.6563840000890195)]",,27.0,,,,,,,,,,,sub_794,2024-06-18_17h39.40.549,Reversal,2023.2.1,60.06695061549031,2,2024-06-18 17h39.56.166100 +0300,
,,,exp4.png,,,,,,,,,,,,,,,,,1,0,1,0,,,,,0,0,0,0,0,3,3,3,758.2744271999691,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,758.2101945001632,758.2744271999691,760.0769923999906,,92.0,0.9702974997926503,"[(92.0, 0.9702974997926503)]",,,92.0,,,,,,,,,,sub_794,2024-06-18_17h39.40.549,Reversal,2023.2.1,60.06695061549031,2,2024-06-18 17h39.56.166100 +0300,
0,exp1.png,exp2.png,,,,,,,,,,,,,,,,,,2,0,2,0,0,0,0,0,,,,,,,,,760.3536069002002,,,,,,,,,,,,,,760.0881746001542,True,760.1640973000322,760.1641119001433,760.1780114001594,760.1780257001519,760.1970693999901,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,760.0874976001214,760.0881578000262,,,,,,,,sub_794,2024-06-18_17h39.40.549,Reversal,2023.2.1,60.06695061549031,2,2024-06-18 17h39.56.166100 +0300,
1,exp3.png,exp4.png,,,,,,,,,,,,,,,,,,2,0,2,0,0,1,1,1,,,,,,,,,760.3536069002002,,,,,,,,,,,,,,760.1975028000306,False,761.9082688000053,761.9086845000274,762.5229197000153,762.5229850001633,764.3215136001818,40,121,True,exp4.png,exp3.png,trial_left_image,1,exp4.png,2,exp4.png,exp3.png,0,4,reversed,correct,0.2470798152927769,0,invalid_lose,676.3294854999986,65,,,,,,,,,,,760.1972933001816,760.1974928001873,,,,,,,,sub_794,2024-06-18_17h39.40.549,Reversal,2023.2.1,60.06695061549031,2,2024-06-18 17h39.56.166100 +0300,
2,exp1.png,exp2.png,,,,,,,,,,,,,,,,,,2,0,2,0,0,2,2,2,,,,,,,,,764.4616500001866,,,,,,,,,,,,,,764.3231673000846,False,766.8239792999811,766.8242941000499,767.4391795999836,767.439214500133,769.2374587000813,41,122,True,exp2.png,exp1.png,trial_left_image,1,exp2.png,2,exp1.png,exp2.png,0,2,non-reversed,incorrect,0.6314224190518035,0,valid_lose,681.2451008998323,65,,,,,,,,,,,764.3222739000339,764.3231248999946,,,,,,,,sub_794,2024-06-18_17h39.40.549,Reversal,2023.2.1,60.06695061549031,2,2024-06-18 17h39.56.166100 +0300,
3,exp3.png,exp4.png,,,,,,,,,,,,,,,,,,2,0,2,0,0,3,3,3,,,,,,,,,769.3812157001812,,,,,,,,,,,,,,769.239800499985,False,770.6905279001221,770.6909428001381,771.3059926000424,771.3060831001494,773.1030819001608,42,123,True,exp4.png,exp3.png,trial_right_image,-1,exp3.png,2,exp4.png,exp3.png,1,3,reversed,incorrect,0.19105351386922964,1,invalid_win,685.1117441998795,66,,,,,,,,,,,769.238482600078,769.2397417000029,,,,,,,,sub_794,2024-06-18_17h39.40.549,Reversal,2023.2.1,60.06695061549031,2,2024-06-18 17h39.56.166100 +0300,
4,exp1.png,exp2.png,,,,,,,,,,,,,,,,,,2,0,2,0,0,4,4,4,,,,,,,,,773.240045200102,,,,,,,,,,,,,,773.104349100031,False,774.6233181999996,774.6237622001208,775.2379356001038,775.2379635001998,777.035777100129,43,124,False,exp1.png,exp2.png,trial_right_image,-1,exp2.png,2,exp1.png,exp2.png,0,2,non-reversed,incorrect,0.858194915434469,0,valid_lose,689.0445615998469,66,,,,,,,,,,,773.1036452001426,773.1043184001464,,,,,,,,sub_794,2024-06-18_17h39.40.549,Reversal,2023.2.1,60.06695061549031,2,2024-06-18 17h39.56.166100 +0300,
5,exp3.png,exp4.png,,,,,,,,,,,,,,,,,,2,0,2,0,0,5,5,5,,,,,,,,,777.1608671001159,,,,,,,,,,,,,,777.0367766001727,False,779.3552045000251,779.3554157000035,779.9704117001966,779.9704254001845,781.7689589001238,44,125,True,exp4.png,exp3.png,trial_left_image,1,exp4.png,2,exp4.png,exp3.png,0,4,reversed,correct,0.5814877805940276,1,valid_win,693.7762284998316,67,,,,,,,,,,,777.0362098000478,777.0367523001041,,,,,,,,sub_794,2024-06-18_17h39.40.549,Reversal,2023.2.1,60.06695061549031,2,2024-06-18 17h39.56.166100 +0300,
6,exp1.png,exp2.png,,,,,,,,,,,,,,,,,,2,0,2,0,0,6,6,6,,,,,,,,,781.9084880000446,,,,,,,,,,,,,,781.7703543000389,False,783.8553583000321,783.8557933999691,784.470431700116,784.470465300139,786.2686334999744,45,126,True,exp2.png,exp1.png,trial_right_image,-1,exp1.png,2,exp1.png,exp2.png,1,1,non-reversed,correct,0.5723227533200622,1,valid_win,698.2765930998139,68,,,,,,,,,,,781.7695932001807,781.7703195000067,,,,,,,,sub_794,2024-06-18_17h39.40.549,Reversal,2023.2.1,60.06695061549031,2,2024-06-18 17h39.56.166100 +0300,
7,exp3.png,exp4.png,,,,,,,,,,,,,,,,,,2,0,2,0,0,7,7,7,,,,,,,,,786.4119496000931,,,,,,,,,,,,,,786.2705696001649,False,788.2888987001497,788.2899865000509,788.9031515000388,788.9031666000374,790.7009405000135,46,127,True,exp4.png,exp3.png,trial_left_image,1,exp4.png,2,exp4.png,exp3.png,0,4,reversed,correct,0.05209716489857674,0,invalid_lose,702.7107619999442,68,,,,,,,,,,,786.2694983000401,786.2705184000079,,,,,,,,sub_794,2024-06-18_17h39.40.549,Reversal,2023.2.1,60.06695061549031,2,2024-06-18 17h39.56.166100 +0300,
8,exp1.png,exp2.png,,,,,,,,,,,,,,,,,,2,0,2,0,0,8,8,8,,,,,,,,,790.8464526999742,,,,,,,,,,,,,,790.7027418999933,False,792.6874196000863,792.6877686001826,793.3023966001347,793.3024714000057,795.1000696001574,47,128,True,exp2.png,exp1.png,trial_right_image,-1,exp1.png,2,exp1.png,exp2.png,1,1,non-reversed,correct,0.8149426763914677,1,valid_win,707.1085741999559,69,,,,,,,,,,,790.7016774001531,790.702699800022,,,,,,,,sub_794,2024-06-18_17h39.40.549,Reversal,2023.2.1,60.06695061549031,2,2024-06-18 17h39.56.166100 +0300,
9,exp3.png,exp4.png,,,,,,,,,,,,,,,,,,2,0,2,0,0,9,9,9,,,,,,,,,795.2369099000935,,,,,,,,,,,,,,795.1008878001012,False,797.3711808000226,797.3716094000265,797.9849878000095,797.9850050001405,799.7835138000082,48,129,False,exp3.png,exp4.png,trial_right_image,-1,exp4.png,2,exp4.png,exp3.png,0,4,reversed,correct,0.03209299571315394,0,invalid_lose,711.7924095999915,69,,,,,,,,,,,795.1004166000057,795.1008694001939,,,,,,,,sub_794,2024-06-18_17h39.40.549,Reversal,2023.2.1,60.06695061549031,2,2024-06-18 17h39.56.166100 +0300,
10,exp1.png,exp2.png,,,,,,,,,,,,,,,,,,2,0,2,0,0,10,10,10,,,,,,,,,799.9280061000027,,,,,,,,,,,,,,799.7858208001126,False,801.2522054000292,801.2524145999923,801.8679482999723,801.8679937999696,803.666054100031,49,130,True,exp2.png,exp1.png,trial_right_image,-1,exp1.png,2,exp1.png,exp2.png,1,1,non-reversed,correct,0.9457416324329436,1,valid_win,715.6732283998281,70,,,,,,,,,,,799.7845784001984,799.7857624001335,,,,,,,,sub_794,2024-06-18_17h39.40.549,Reversal,2023.2.1,60.06695061549031,2,2024-06-18 17h39.56.166100 +0300,
11,exp3.png,exp4.png,,,,,,,,,,,,,,,,,,2,0,2,0,0,11,11,11,,,,,,,,,803.8130442001857,,,,,,,,,,,,,,803.6684318000916,False,806.9021410001442,806.9024978000671,807.5175026000943,807.5175286000594,809.3150906001683,50,131,True,exp4.png,exp3.png,trial_right_image,-1,exp3.png,2,exp4.png,exp3.png,1,3,reversed,incorrect,0.08978737362085976,1,invalid_win,721.3233020999469,71,,,,,,,,,,,803.6671037999913,803.6683738001157,,,,,,,,sub_794,2024-06-18_17h39.40.549,Reversal,2023.2.1,60.06695061549031,2,2024-06-18 17h39.56.166100 +0300,
12,exp1.png,exp2.png,,,,,,,,,,,,,,,,,,2,0,2,0,0,12,12,12,,,,,,,,,809.4623821000569,,,,,,,,,,,,,,809.3167538000271,False,811.0686588000972,811.0690696001984,811.6830723001622,811.6830941999797,813.4811345001217,51,132,True,exp2.png,exp1.png,trial_right_image,-1,exp1.png,2,exp1.png,exp2.png,1,1,non-reversed,correct,0.9764259423368831,1,valid_win,725.489870299818,72,,,,,,,,,,,809.3158640000038,809.3167116001714,,,,,,,,sub_794,2024-06-18_17h39.40.549,Reversal,2023.2.1,60.06695061549031,2,2024-06-18 17h39.56.166100 +0300,
13,exp3.png,exp4.png,,,,,,,,,,,,,,,,,,2,0,2,0,0,13,13,13,,,,,,,,,813.6154308000114,,,,,,,,,,,,,,813.4821250999812,False,815.0343543000054,815.0347023000941,815.6496776000131,815.6497114000376,817.4473223001696,52,133,False,exp3.png,exp4.png,trial_right_image,-1,exp4.png,2,exp4.png,exp3.png,0,4,reversed,correct,0.5372858562671403,1,valid_win,729.45550739998,73,,,,,,,,,,,813.4815758999903,813.4821005000267,,,,,,,,sub_794,2024-06-18_17h39.40.549,Reversal,2023.2.1,60.06695061549031,2,2024-06-18 17h39.56.166100 +0300,
14,exp1.png,exp2.png,,,,,,,,,,,,,,,,,,2,0,2,0,0,14,14,14,,,,,,,,,817.5806303001009,,,,,,,,,,,,,,817.4485323000699,False,819.0007743001916,819.0010377999861,819.6154673001729,819.6154926000163,821.4138160001021,53,134,False,exp1.png,exp2.png,trial_right_image,-1,exp2.png,2,exp1.png,exp2.png,0,2,non-reversed,incorrect,0.24669354324017645,1,invalid_win,733.4218490999192,74,,,,,,,,,,,817.4478504001163,817.4485032001976,,,,,,,,sub_794,2024-06-18_17h39.40.549,Reversal,2023.2.1,60.06695061549031,2,2024-06-18 17h39.56.166100 +0300,
