trial_index,trial_image1_file,trial_image2_file,image_file,learning_outer_loop.thisRepN,learning_outer_loop.thisTrialN,learning_outer_loop.thisN,learning_outer_loop.thisIndex,learning_inner_loop.thisRepN,learning_inner_loop.thisTrialN,learning_inner_loop.thisN,learning_inner_loop.thisIndex,learning_estimation_outer_loop.thisRepN,learning_estimation_outer_loop.thisTrialN,learning_estimation_outer_loop.thisN,learning_estimation_outer_loop.thisIndex,learning_estimation_inner_loop.thisRepN,learning_estimation_inner_loop.thisTrialN,learning_estimation_inner_loop.thisN,learning_estimation_inner_loop.thisIndex,reversal_outer_loop.thisRepN,reversal_outer_loop.thisTrialN,reversal_outer_loop.thisN,reversal_outer_loop.thisIndex,reversal_inner_loop.thisRepN,reversal_inner_loop.thisTrialN,reversal_inner_loop.thisN,reversal_inner_loop.thisIndex,reversal_estimation_outer_loop.thisRepN,reversal_estimation_outer_loop.thisTrialN,reversal_estimation_outer_loop.thisN,reversal_estimation_outer_loop.thisIndex,reversal_estimation_inner_loop.thisRepN,reversal_estimation_inner_loop.thisTrialN,reversal_estimation_inner_loop.thisN,reversal_estimation_inner_loop.thisIndex,skipped,total_trial_counter,trial_num,left_right_flip,left_image_file,right_image_file,clicked_stimulus_side,side,clicked_stimulus,version,high_prob_image_file,low_prob_image_file,choice_a,choice_b,pair_type,correct,trial_feedback_random,reward,trial_type,overall_time_after_trial,score,estimation_rating.response,estimation_rating.rt,estimation_rating.history,estimation_rating.started,estimation_rating.stopped,estimation_exp2.png,estimation_exp3.png,estimation_exp4.png,estimation_exp1.png,total_learning_time,total_correct,learning_correct,reversal_correct,total_reversal_time,extra_block,end_experiment.keys,end_experiment.rt,participant,date,expName,psychopyVersion,frameRate,ver,
4,exp1.png,exp2.png,,,,,,,,,,,,,,,,,,1,0,1,0,0,4,4,4,,,,,,,,,False,24,105,True,exp2.png,exp1.png,trial_right_image,-1,exp1.png,1,exp2.png,exp1.png,1,3,reversed,incorrect,0.6410976107856247,0,valid_lose,582.273463599995,53,,,,,,,,,,,,,,,,,,sub_009,2022-05-23_16h32.17.150,Reversal,2022.1.2,60.027324433006605,1,
5,exp3.png,exp4.png,,,,,,,,,,,,,,,,,,1,0,1,0,0,5,5,5,,,,,,,,,False,25,106,False,exp3.png,exp4.png,trial_left_image,1,exp3.png,1,exp3.png,exp4.png,1,1,non-reversed,correct,0.8100027507458712,1,valid_win,586.4232962999959,54,,,,,,,,,,,,,,,,,,sub_009,2022-05-23_16h32.17.150,Reversal,2022.1.2,60.027324433006605,1,
6,exp1.png,exp2.png,,,,,,,,,,,,,,,,,,1,0,1,0,0,6,6,6,,,,,,,,,False,26,107,False,exp1.png,exp2.png,trial_left_image,1,exp1.png,1,exp2.png,exp1.png,1,3,reversed,incorrect,0.7382541417288072,0,valid_lose,590.6064432999992,54,,,,,,,,,,,,,,,,,,sub_009,2022-05-23_16h32.17.150,Reversal,2022.1.2,60.027324433006605,1,
7,exp3.png,exp4.png,,,,,,,,,,,,,,,,,,1,0,1,0,0,7,7,7,,,,,,,,,False,27,108,False,exp3.png,exp4.png,trial_right_image,-1,exp4.png,1,exp3.png,exp4.png,0,2,non-reversed,incorrect,0.8594741100747683,0,valid_lose,596.7726527000195,54,,,,,,,,,,,,,,,,,,sub_009,2022-05-23_16h32.17.150,Reversal,2022.1.2,60.027324433006605,1,
8,exp1.png,exp2.png,,,,,,,,,,,,,,,,,,1,0,1,0,0,8,8,8,,,,,,,,,False,28,109,False,exp1.png,exp2.png,trial_right_image,-1,exp2.png,1,exp2.png,exp1.png,0,4,reversed,correct,0.6881834536621702,1,valid_win,600.7732110000215,55,,,,,,,,,,,,,,,,,,sub_009,2022-05-23_16h32.17.150,Reversal,2022.1.2,60.027324433006605,1,
9,exp3.png,exp4.png,,,,,,,,,,,,,,,,,,1,0,1,0,0,9,9,9,,,,,,,,,False,29,110,True,exp4.png,exp3.png,trial_left_image,1,exp4.png,1,exp3.png,exp4.png,0,2,non-reversed,incorrect,0.8426138054373756,0,valid_lose,604.772982800001,55,,,,,,,,,,,,,,,,,,sub_009,2022-05-23_16h32.17.150,Reversal,2022.1.2,60.027324433006605,1,
10,exp1.png,exp2.png,,,,,,,,,,,,,,,,,,1,0,1,0,0,10,10,10,,,,,,,,,False,30,111,False,exp1.png,exp2.png,trial_left_image,1,exp1.png,1,exp2.png,exp1.png,1,3,reversed,incorrect,0.10133604839454158,1,invalid_win,608.7228168000001,56,,,,,,,,,,,,,,,,,,sub_009,2022-05-23_16h32.17.150,Reversal,2022.1.2,60.027324433006605,1,
11,exp3.png,exp4.png,,,,,,,,,,,,,,,,,,1,0,1,0,0,11,11,11,,,,,,,,,False,31,112,False,exp3.png,exp4.png,trial_right_image,-1,exp4.png,1,exp3.png,exp4.png,0,2,non-reversed,incorrect,0.8194245816699527,0,valid_lose,612.939735699998,56,,,,,,,,,,,,,,,,,,sub_009,2022-05-23_16h32.17.150,Reversal,2022.1.2,60.027324433006605,1,
12,exp1.png,exp2.png,,,,,,,,,,,,,,,,,,1,0,1,0,0,12,12,12,,,,,,,,,False,32,113,True,exp2.png,exp1.png,trial_left_image,1,exp2.png,1,exp2.png,exp1.png,0,4,reversed,correct,0.4300324026269198,1,valid_win,617.1061204000143,57,,,,,,,,,,,,,,,,,,sub_009,2022-05-23_16h32.17.150,Reversal,2022.1.2,60.027324433006605,1,
13,exp3.png,exp4.png,,,,,,,,,,,,,,,,,,1,0,1,0,0,13,13,13,,,,,,,,,False,33,114,True,exp4.png,exp3.png,trial_right_image,-1,exp3.png,1,exp3.png,exp4.png,1,1,non-reversed,correct,0.7249422183758091,1,valid_win,629.7055262000067,58,,,,,,,,,,,,,,,,,,sub_009,2022-05-23_16h32.17.150,Reversal,2022.1.2,60.027324433006605,1,
14,exp1.png,exp2.png,,,,,,,,,,,,,,,,,,1,0,1,0,0,14,14,14,,,,,,,,,False,34,115,True,exp2.png,exp1.png,trial_left_image,1,exp2.png,1,exp2.png,exp1.png,0,4,reversed,correct,0.9920020117157825,1,valid_win,634.621993800014,59,,,,,,,,,,,,,,,,,,sub_009,2022-05-23_16h32.17.150,Reversal,2022.1.2,60.027324433006605,1,
15,exp3.png,exp4.png,,,,,,,,,,,,,,,,,,1,0,1,0,0,15,15,15,,,,,,,,,False,35,116,False,exp3.png,exp4.png,trial_right_image,-1,exp4.png,1,exp3.png,exp4.png,0,2,non-reversed,incorrect,0.8615460929028561,0,valid_lose,638.7884823000059,59,,,,,,,,,,,,,,,,,,sub_009,2022-05-23_16h32.17.150,Reversal,2022.1.2,60.027324433006605,1,
16,exp1.png,exp2.png,,,,,,,,,,,,,,,,,,1,0,1,0,0,16,16,16,,,,,,,,,False,36,117,True,exp2.png,exp1.png,trial_left_image,1,exp2.png,1,exp2.png,exp1.png,0,4,reversed,correct,0.23777567406775635,0,invalid_lose,642.8558107000135,59,,,,,,,,,,,,,,,,,,sub_009,2022-05-23_16h32.17.150,Reversal,2022.1.2,60.027324433006605,1,
17,exp3.png,exp4.png,,,,,,,,,,,,,,,,,,1,0,1,0,0,17,17,17,,,,,,,,,False,37,118,True,exp4.png,exp3.png,trial_left_image,1,exp4.png,1,exp3.png,exp4.png,0,2,non-reversed,incorrect,0.13299264106648512,1,invalid_win,646.7723319999932,60,,,,,,,,,,,,,,,,,,sub_009,2022-05-23_16h32.17.150,Reversal,2022.1.2,60.027324433006605,1,
18,exp1.png,exp2.png,,,,,,,,,,,,,,,,,,1,0,1,0,0,18,18,18,,,,,,,,,False,38,119,False,exp1.png,exp2.png,trial_right_image,-1,exp2.png,1,exp2.png,exp1.png,0,4,reversed,correct,0.9790339833399738,1,valid_win,650.7387118000188,61,,,,,,,,,,,,,,,,,,sub_009,2022-05-23_16h32.17.150,Reversal,2022.1.2,60.027324433006605,1,
19,exp3.png,exp4.png,,,,,,,,,,,,,,,,,,1,0,1,0,0,19,19,19,,,,,,,,,False,39,120,False,exp3.png,exp4.png,trial_right_image,-1,exp4.png,1,exp3.png,exp4.png,0,2,non-reversed,incorrect,0.10688577050022796,1,invalid_win,654.7555187999969,62,,,,,,,,,,,,,,,,,,sub_009,2022-05-23_16h32.17.150,Reversal,2022.1.2,60.027324433006605,1,
20,exp1.png,exp2.png,,,,,,,,,,,,,,,,,,1,0,1,0,0,20,20,20,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub_009,2022-05-23_16h32.17.150,Reversal,2022.1.2,60.027324433006605,1,
,,,exp1.png,,,,,,,,,,,,,,,,,1,0,1,0,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,69.0,2.3308455999940634,"[(69.0, 2.3308455999940634)]",723.7751220999926,None,,,,69.0,,,,,,,,,sub_009,2022-05-23_16h32.17.150,Reversal,2022.1.2,60.027324433006605,1,
,,,exp2.png,,,,,,,,,,,,,,,,,1,0,1,0,,,,,0,0,0,0,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,88.0,1.3823168000089936,"[(88.0, 1.3823168000089936)]",728.0359768999915,None,88.0,,,,,,,,,,,,sub_009,2022-05-23_16h32.17.150,Reversal,2022.1.2,60.027324433006605,1,
,,,exp3.png,,,,,,,,,,,,,,,,,1,0,1,0,,,,,0,0,0,0,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,94.0,1.23255159999826,"[(94.0, 1.23255159999826)]",730.6178361999919,None,,94.0,,,,,,,,,,,sub_009,2022-05-23_16h32.17.150,Reversal,2022.1.2,60.027324433006605,1,
,,,exp4.png,,,,,,,,,,,,,,,,,1,0,1,0,,,,,0,0,0,0,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,94.0,1.100842299987562,"[(94.0, 1.100842299987562)]",733.0664629999956,None,,,94.0,,,,,,,,,,sub_009,2022-05-23_16h32.17.150,Reversal,2022.1.2,60.027324433006605,1,
0,exp1.png,exp2.png,,,,,,,,,,,,,,,,,,2,0,2,0,0,0,0,0,,,,,,,,,False,40,121,True,exp2.png,exp1.png,trial_left_image,1,exp2.png,1,exp2.png,exp1.png,0,4,reversed,correct,0.030953106646296025,0,invalid_lose,672.0551831000193,62,,,,,,,,,,,,,,,,,,sub_009,2022-05-23_16h32.17.150,Reversal,2022.1.2,60.027324433006605,1,
1,exp3.png,exp4.png,,,,,,,,,,,,,,,,,,2,0,2,0,0,1,1,1,,,,,,,,,False,41,122,False,exp3.png,exp4.png,trial_left_image,1,exp3.png,1,exp3.png,exp4.png,1,1,non-reversed,correct,0.008683237605872418,0,invalid_lose,680.271745200007,62,,,,,,,,,,,,,,,,,,sub_009,2022-05-23_16h32.17.150,Reversal,2022.1.2,60.027324433006605,1,
2,exp1.png,exp2.png,,,,,,,,,,,,,,,,,,2,0,2,0,0,2,2,2,,,,,,,,,False,42,123,True,exp2.png,exp1.png,trial_left_image,1,exp2.png,1,exp2.png,exp1.png,0,4,reversed,correct,0.23676642985001806,0,invalid_lose,687.0543192000187,62,,,,,,,,,,,,,,,,,,sub_009,2022-05-23_16h32.17.150,Reversal,2022.1.2,60.027324433006605,1,
3,exp3.png,exp4.png,,,,,,,,,,,,,,,,,,2,0,2,0,0,3,3,3,,,,,,,,,False,43,124,True,exp4.png,exp3.png,trial_right_image,-1,exp3.png,1,exp3.png,exp4.png,1,1,non-reversed,correct,0.9534199542828087,1,valid_win,694.4213178000064,63,,,,,,,,,,,,,,,,,,sub_009,2022-05-23_16h32.17.150,Reversal,2022.1.2,60.027324433006605,1,
4,exp1.png,exp2.png,,,,,,,,,,,,,,,,,,2,0,2,0,0,4,4,4,,,,,,,,,False,44,125,True,exp2.png,exp1.png,trial_right_image,-1,exp1.png,1,exp2.png,exp1.png,1,3,reversed,incorrect,0.7570342923263746,0,valid_lose,698.85501140001,63,,,,,,,,,,,,,,,,,,sub_009,2022-05-23_16h32.17.150,Reversal,2022.1.2,60.027324433006605,1,
5,exp3.png,exp4.png,,,,,,,,,,,,,,,,,,2,0,2,0,0,5,5,5,,,,,,,,,False,45,126,False,exp3.png,exp4.png,trial_left_image,1,exp3.png,1,exp3.png,exp4.png,1,1,non-reversed,correct,0.46853763488913636,1,valid_win,703.2043739999935,64,,,,,,,,,,,,,,,,,,sub_009,2022-05-23_16h32.17.150,Reversal,2022.1.2,60.027324433006605,1,
6,exp1.png,exp2.png,,,,,,,,,,,,,,,,,,2,0,2,0,0,6,6,6,,,,,,,,,False,46,127,False,exp1.png,exp2.png,trial_right_image,-1,exp2.png,1,exp2.png,exp1.png,0,4,reversed,correct,0.053269780292943714,0,invalid_lose,708.1048326000164,64,,,,,,,,,,,,,,,,,,sub_009,2022-05-23_16h32.17.150,Reversal,2022.1.2,60.027324433006605,1,
7,exp3.png,exp4.png,,,,,,,,,,,,,,,,,,2,0,2,0,0,7,7,7,,,,,,,,,False,47,128,True,exp4.png,exp3.png,trial_left_image,1,exp4.png,1,exp3.png,exp4.png,0,2,non-reversed,incorrect,0.014024164691560648,1,invalid_win,712.2705563000054,65,,,,,,,,,,,,,,,,,,sub_009,2022-05-23_16h32.17.150,Reversal,2022.1.2,60.027324433006605,1,
8,exp1.png,exp2.png,,,,,,,,,,,,,,,,,,2,0,2,0,0,8,8,8,,,,,,,,,False,48,129,True,exp2.png,exp1.png,trial_right_image,-1,exp1.png,1,exp2.png,exp1.png,1,3,reversed,incorrect,0.4467434825659983,0,valid_lose,721.9878805000044,65,,,,,,,,,,,,,,,,,,sub_009,2022-05-23_16h32.17.150,Reversal,2022.1.2,60.027324433006605,1,
9,exp3.png,exp4.png,,,,,,,,,,,,,,,,,,2,0,2,0,0,9,9,9,,,,,,,,,False,49,130,False,exp3.png,exp4.png,trial_left_image,1,exp3.png,1,exp3.png,exp4.png,1,1,non-reversed,correct,0.1498491971549476,0,invalid_lose,726.0541304000071,65,,,,,,,,,,,,,,,,,,sub_009,2022-05-23_16h32.17.150,Reversal,2022.1.2,60.027324433006605,1,
10,exp1.png,exp2.png,,,,,,,,,,,,,,,,,,2,0,2,0,0,10,10,10,,,,,,,,,False,50,131,True,exp2.png,exp1.png,trial_right_image,-1,exp1.png,1,exp2.png,exp1.png,1,3,reversed,incorrect,0.17777082392521526,1,invalid_win,730.0540032999997,66,,,,,,,,,,,,,,,,,,sub_009,2022-05-23_16h32.17.150,Reversal,2022.1.2,60.027324433006605,1,
11,exp3.png,exp4.png,,,,,,,,,,,,,,,,,,2,0,2,0,0,11,11,11,,,,,,,,,False,51,132,False,exp3.png,exp4.png,trial_right_image,-1,exp4.png,1,exp3.png,exp4.png,0,2,non-reversed,incorrect,0.7729481969606662,0,valid_lose,735.0209556000191,66,,,,,,,,,,,,,,,,,,sub_009,2022-05-23_16h32.17.150,Reversal,2022.1.2,60.027324433006605,1,
12,exp1.png,exp2.png,,,,,,,,,,,,,,,,,,2,0,2,0,0,12,12,12,,,,,,,,,False,52,133,False,exp1.png,exp2.png,trial_left_image,1,exp1.png,1,exp2.png,exp1.png,1,3,reversed,incorrect,0.7542523999409126,0,valid_lose,738.9706352000067,66,,,,,,,,,,,,,,,,,,sub_009,2022-05-23_16h32.17.150,Reversal,2022.1.2,60.027324433006605,1,
13,exp3.png,exp4.png,,,,,,,,,,,,,,,,,,2,0,2,0,0,13,13,13,,,,,,,,,False,53,134,False,exp3.png,exp4.png,trial_left_image,1,exp3.png,1,exp3.png,exp4.png,1,1,non-reversed,correct,0.9265244045543254,1,valid_win,742.9536851000157,67,,,,,,,,,,,,,,,,,,sub_009,2022-05-23_16h32.17.150,Reversal,2022.1.2,60.027324433006605,1,
14,exp1.png,exp2.png,,,,,,,,,,,,,,,,,,2,0,2,0,0,14,14,14,,,,,,,,,False,54,135,True,exp2.png,exp1.png,trial_right_image,-1,exp1.png,1,exp2.png,exp1.png,1,3,reversed,incorrect,0.4568047734000421,0,valid_lose,748.4708172999963,67,,,,,,,,,,,,,,,,,,sub_009,2022-05-23_16h32.17.150,Reversal,2022.1.2,60.027324433006605,1,
15,exp3.png,exp4.png,,,,,,,,,,,,,,,,,,2,0,2,0,0,15,15,15,,,,,,,,,False,55,136,False,exp3.png,exp4.png,trial_right_image,-1,exp4.png,1,exp3.png,exp4.png,0,2,non-reversed,incorrect,0.5863921013989869,0,valid_lose,752.9037058000104,67,,,,,,,,,,,,,,,,,,sub_009,2022-05-23_16h32.17.150,Reversal,2022.1.2,60.027324433006605,1,
16,exp1.png,exp2.png,,,,,,,,,,,,,,,,,,2,0,2,0,0,16,16,16,,,,,,,,,False,56,137,True,exp2.png,exp1.png,trial_left_image,1,exp2.png,1,exp2.png,exp1.png,0,4,reversed,correct,0.38955090517177504,1,valid_win,757.719832200004,68,,,,,,,,,,,,,,,,,,sub_009,2022-05-23_16h32.17.150,Reversal,2022.1.2,60.027324433006605,1,
17,exp3.png,exp4.png,,,,,,,,,,,,,,,,,,2,0,2,0,0,17,17,17,,,,,,,,,False,57,138,True,exp4.png,exp3.png,trial_left_image,1,exp4.png,1,exp3.png,exp4.png,0,2,non-reversed,incorrect,0.5090140082640046,0,valid_lose,762.2204083999968,68,,,,,,,,,,,,,,,,,,sub_009,2022-05-23_16h32.17.150,Reversal,2022.1.2,60.027324433006605,1,
18,exp1.png,exp2.png,,,,,,,,,,,,,,,,,,2,0,2,0,0,18,18,18,,,,,,,,,False,58,139,False,exp1.png,exp2.png,trial_right_image,-1,exp2.png,1,exp2.png,exp1.png,0,4,reversed,correct,0.09343057954118239,0,invalid_lose,766.7192424999957,68,,,,,,,,,,,,,,,,,,sub_009,2022-05-23_16h32.17.150,Reversal,2022.1.2,60.027324433006605,1,
19,exp3.png,exp4.png,,,,,,,,,,,,,,,,,,2,0,2,0,0,19,19,19,,,,,,,,,False,59,140,False,exp3.png,exp4.png,trial_right_image,-1,exp4.png,1,exp3.png,exp4.png,0,2,non-reversed,incorrect,0.422930563636877,0,valid_lose,770.9869677000097,68,,,,,,,,,,,,,,,,,,sub_009,2022-05-23_16h32.17.150,Reversal,2022.1.2,60.027324433006605,1,
20,exp1.png,exp2.png,,,,,,,,,,,,,,,,,,2,0,2,0,0,20,20,20,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub_009,2022-05-23_16h32.17.150,Reversal,2022.1.2,60.027324433006605,1,
,,,exp1.png,,,,,,,,,,,,,,,,,2,0,2,0,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,75.0,2.5410377999942284,"[(75.0, 2.5410377999942284)]",839.9944764999964,None,,,,75.0,,,,,,,,,sub_009,2022-05-23_16h32.17.150,Reversal,2022.1.2,60.027324433006605,1,
,,,exp2.png,,,,,,,,,,,,,,,,,2,0,2,0,,,,,0,0,0,0,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,84.0,2.01525369999581,"[(84.0, 2.01525369999581)]",843.9501097000029,None,84.0,,,,,,,,,,,,sub_009,2022-05-23_16h32.17.150,Reversal,2022.1.2,60.027324433006605,1,
,,,exp3.png,,,,,,,,,,,,,,,,,2,0,2,0,,,,,0,0,0,0,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,89.0,1.3831720000016503,"[(89.0, 1.3831720000016503)]",847.3836496000004,None,,89.0,,,,,,,,,,,sub_009,2022-05-23_16h32.17.150,Reversal,2022.1.2,60.027324433006605,1,
,,,exp4.png,,,,,,,,,,,,,,,,,2,0,2,0,,,,,0,0,0,0,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,93.0,1.235462999989977,"[(93.0, 1.235462999989977)]",850.114381899999,None,,,93.0,,,,,,,,,,sub_009,2022-05-23_16h32.17.150,Reversal,2022.1.2,60.027324433006605,1,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68,,,,,,,,,,,66,36,30,329.42832930001896,1,space,87.59650519999559,sub_009,2022-05-23_16h32.17.150,Reversal,2022.1.2,60.027324433006605,1,
